epoch,train_loss,val_loss,train_recon_loss,val_recon_loss,train_kl_loss,val_kl_loss,train_age_loss,val_age_loss,train_site_loss,val_site_loss,train_age_mae,val_age_mae,train_site_acc,val_site_acc,train_age_r2,val_age_r2,current_beta,current_grl_alpha,num_tracts
144,96.75815443683776,95.4607078210433,0.07202273306078534,0.07168520933489977,159.17471835328374,158.70377712305574,2.6857125181174357,2.789368667563999,11.248253820038654,10.67795765715565,2.6857125181174357,2.789368667563999,27.517797319932995,29.19453734671126,0.02775634204347929,0.0317237029472987,0.001,2.5,48
145,96.88725737497701,95.4216230856535,0.07198552311411706,0.071580752272856,159.182452280351,158.71423712568804,2.689261347142795,2.7921418689083364,11.263433853019755,10.66184004588902,2.689261347142795,2.7921418689083364,27.479410943606922,29.208472686733558,0.023636605590581908,0.02911790708700816,0.001,2.5,48
146,96.88422087648605,95.46967907467547,0.07191662738312785,0.07158563194769244,159.20990299246685,158.76574744169528,2.68637094549764,2.795323758644603,11.271505982182932,10.661894244444012,2.68637094549764,2.795323758644603,27.482900614182018,29.215440356744708,0.025363299995660792,0.02744286755720776,0.001,2.5,48
147,97.09984839009148,95.4496855488589,0.07192432212964266,0.07161896408001502,159.25424820717188,158.79619053481284,2.7005667549182024,2.7923033472852428,11.272033708799258,10.666943947922691,2.7005667549182024,2.7923033472852428,27.486390284757118,29.20150501672241,0.014860492199659356,0.028273671865463267,0.001,2.5,48
148,96.86341734986809,95.42414352726378,0.0719018738750898,0.07155171290807402,159.28168888597233,158.82349411427245,2.6861453107420394,2.789014077480621,11.268010819410891,10.671711488852202,2.6861453107420394,2.789014077480621,27.479410943606922,29.173634336677818,0.02676569173733394,0.031786973277727774,0.001,2.5,48
149,96.82016820564142,95.4022636841505,0.0718334552996757,0.07152832776092313,159.31193295059623,158.85867036179687,2.685720710365683,2.7881298064438,11.260642425914773,10.669985970550755,2.685720710365683,2.7881298064438,27.45323841429369,29.208472686733558,0.02332037935654323,0.031886201351881034,0.001,2.5,48
150,96.83170574261182,95.41572475911782,0.07183206362951315,0.07151300743335214,159.34587581649564,158.88602830800193,2.684124143379218,2.787832180210446,11.267733155341537,10.673568681904106,2.684124143379218,2.787832180210446,27.482900614182018,29.173634336677818,0.02785912031928699,0.03180461376905441,0.001,2.5,48
151,96.76735944231417,95.49293829020581,0.07185115528410387,0.07154646432798359,159.37794802592893,158.91799705974765,2.681425037857775,2.789164563568274,11.262950936071304,10.685001066430091,2.681425037857775,2.789164563568274,27.472431602456727,29.18756967670011,0.028999554614226025,0.030921337505181636,0.001,2.5,48
152,96.98202731581388,95.46380418705171,0.07188203623921119,0.07149873945839307,159.4026685627994,158.93492593168548,2.6891718453523303,2.7895476463829127,11.282632993285647,10.678031050001033,2.6891718453523303,2.7895476463829127,27.519542155220545,29.173634336677818,0.021043347815672558,0.03180852035681408,0.001,2.5,48
153,96.7396102884773,95.43359295819516,0.07183665888242992,0.0715017121893243,159.41383037089238,158.94189210101516,2.680228122847497,2.7874343748824253,11.260987559509203,10.67832672305264,2.680228122847497,2.7874343748824253,27.484645449469568,29.222408026755858,0.026704577108224246,0.032105987270673125,0.001,2.5,48
154,96.83605917441253,95.34342475293606,0.07179438817789642,0.07150700514793519,159.42471215992518,158.95850535360069,2.6838184224201407,2.787491713329701,11.269512739666908,10.66011674874104,2.6838184224201407,2.787491713329701,27.479410943606922,29.15969899665552,0.026126338789860416,0.031957807640234634,0.001,2.5,48
155,97.04391699353788,95.31781700861494,0.0718067746487908,0.0714732475479753,159.44118758691616,158.97336054592495,2.695914386521499,2.788120092140924,11.274790629153808,10.65311388419723,2.695914386521499,2.788120092140924,27.456728084868786,29.166666666666668,0.02067696054776511,0.031688864032427475,0.001,2.5,48
156,97.04530715849198,95.38419130281727,0.07178700089944494,0.0714698069912897,159.4588866577609,158.99041901344438,2.6892047514800983,2.7871926409610803,11.29519803994265,10.66916825462843,2.6892047514800983,2.7871926409610803,27.46021775544389,29.15273132664437,0.019624356180429466,0.03200983131925266,0.001,2.5,48
157,96.68591317659246,95.39958827019801,0.07177948378846512,0.07147157059917565,159.4743887982443,159.00540144115254,2.6851406028771923,2.7877593701964902,11.235510049311893,10.670544108868043,2.6851406028771923,2.7877593701964902,27.498604131769962,29.15273132664437,0.027944480379422505,0.032507423311471946,0.001,2.5,48
158,96.84945595896757,95.47099141239987,0.07181273874742802,0.07148490654562441,159.48596247829317,159.01637908660183,2.681888525118913,2.7888219029193073,11.27796586484366,10.681632339572296,2.681888525118913,2.7888219029193073,27.50209380234506,29.173634336677818,0.027378931641578688,0.03133395562569301,0.001,2.5,48
159,96.89157353014603,95.49091826420829,0.0717841843386449,0.07147223762690742,159.50784376824387,159.0451377995038,2.693643333408035,2.79067816436623,11.251126237991533,10.680045644467159,2.693643333408035,2.79067816436623,27.444514237855945,29.19453734671126,0.01801345373193424,0.0305666985611121,0.001,2.5,48
160,96.9468121820159,95.35880349631293,0.07177551232791564,0.07143830901320528,159.52437668885685,159.05037917547267,2.690232958625909,2.786043434421487,11.272403573703661,10.66753269589964,2.690232958625909,2.786043434421487,27.44974874371859,29.18756967670011,0.020321761568387362,0.03283614416917166,0.001,2.5,48
161,96.80761347051309,95.35268886352463,0.07174645768903899,0.07142572944782362,159.5320387058322,159.06123553251342,2.6810503491288387,2.7857766948565588,11.272115891003729,10.66711030299116,2.6810503491288387,2.7857766948565588,27.432300390843107,29.208472686733558,0.028827531884113956,0.032692614942789085,0.001,2.5,48
162,96.92721624377053,95.40507129868006,0.07176716573142702,0.07145536178826181,159.5431838152064,159.06874570918322,2.694232252778486,2.788416172573997,11.25648436186568,10.669660926280478,2.694232252778486,2.788416172573997,27.51256281407035,29.173634336677818,0.02063107987244924,0.031353175640106215,0.001,2.5,48
163,96.94675795450216,95.47395941113416,0.0717630788800634,0.07141941168925263,159.54686123535396,159.0702265640565,2.6849213107704846,2.7905139912796124,11.288325612585615,10.677151968721363,2.6849213107704846,2.7905139912796124,27.446259073143494,29.19453734671126,0.024708382785320285,0.029796700924634944,0.001,2.5,48
164,97.0770419993792,95.45886258882291,0.07174956062410377,0.07139148424194527,159.54910644517804,159.0768523993035,2.692086721551545,2.7905756971376263,11.2928884959983,10.673951836201127,2.692086721551545,2.7905756971376263,27.423576214405358,29.166666666666668,0.02274139722188315,0.029848939428726837,0.001,2.5,48
165,96.97624755904104,95.48998958104961,0.07175067600696138,0.07143264560960251,159.5600417691326,159.09252716785292,2.690009041555696,2.790570264127741,11.27896019268941,10.680182094632782,2.690009041555696,2.790570264127741,27.496859296482413,29.208472686733558,0.023979344715674727,0.030504249036312103,0.001,2.5,48
166,96.98815204030905,95.42450196102443,0.07173151138326737,0.07141252386925541,159.57772050627378,159.1115280831671,2.6897597604294448,2.7883036605756284,11.28208932887486,10.673884610949685,2.6897597604294448,2.7883036605756284,27.4427694025684,29.19453734671126,0.02328688899676006,0.03163738424579302,0.001,2.5,48
167,96.95409934777643,95.4814185997847,0.07170770473649872,0.07142650997500616,159.59324053144533,159.1228770010979,2.6830150982409733,2.789418408769695,11.295514371826421,10.681918587008182,2.6830150982409733,2.789418408769695,27.46894193188163,29.145763656633225,0.028047961493333187,0.030390503505865734,0.001,2.5,48
168,96.9203794656154,95.4123093887848,0.07174734957395253,0.07143675974113066,159.60609216246772,159.13476296000124,2.6812400738165274,2.788578767757219,11.294085022301262,10.670611202376277,2.6812400738165274,2.788578767757219,27.465452261306535,29.20150501672241,0.027057512352863956,0.0313717822233836,0.001,2.5,48
169,96.84042748960286,95.41276573443758,0.07172127562989022,0.07139347568049821,159.61794258728165,159.14757515554842,2.681311753726684,2.7868356131507266,11.277882360217292,10.67593801629583,2.681311753726684,2.7868356131507266,27.4392797319933,29.19453734671126,0.02895099048813185,0.032707814127206816,0.001,2.5,48
170,96.87127272261381,95.43129630843664,0.07172127432514767,0.07140610925132526,159.62961462384692,159.15688987592924,2.685436597629541,2.78555265564052,11.271674573587878,10.683488651287796,2.685436597629541,2.78555265564052,27.46021775544389,29.180602006688968,0.027986483027537676,0.03251056994001072,0.001,2.5,48
171,96.69709851074857,95.45025240271917,0.07172337435571247,0.07142155881270675,159.63816788221857,159.16535481707572,2.673979558753674,2.7885508425326115,11.271208747214674,10.678280659983455,2.673979558753674,2.7885508425326115,27.484645449469568,29.173634336677818,0.033223252743482604,0.031680000325044,0.001,2.5,48
172,96.98641097831832,95.46007921225252,0.0717344841091727,0.07142051282149557,159.6456670482887,159.1717832351608,2.6934533653596735,2.789406752705973,11.27064604181141,10.677677197849073,2.6934533653596735,2.789406752705973,27.456728084868786,29.19453734671126,0.019299707065025967,0.03111820543805759,0.001,2.5,48
173,96.8481180639922,95.42943591364518,0.07173643424181037,0.07143363771978004,159.6483086263714,159.17024049518366,2.6862295871212587,2.7868826654609897,11.264657934315373,10.679118354209889,2.6862295871212587,2.7868826654609897,27.425321049692908,29.20150501672241,0.02414396529396376,0.03273474797606469,0.001,2.5,48
174,96.90109232269407,95.41545418379962,0.07170756051645676,0.07140884862794307,159.6482421817026,159.1724476096622,2.6886549001213296,2.7871443163292065,11.267982595288707,10.67554155998804,2.6886549001213296,2.7871443163292065,27.46719709659408,29.180602006688968,0.02551314234733582,0.03211480999986331,0.001,2.5,48
175,97.0673076748382,95.39399909893406,0.07171304623927999,0.07140526433664195,159.65341102737477,159.17978391267252,2.6816525451635127,2.788592332241062,11.322230588010342,10.666905895066568,2.6816525451635127,2.788592332241062,27.5212869905081,29.15273132664437,0.027852786084016173,0.031046972920497264,0.001,2.5,48
176,96.91977819499192,95.44258896456647,0.07170370488953472,0.07139588166789897,159.6593819152437,159.1839427355274,2.685739286410316,2.7899503486610975,11.280465145731092,10.672550843245743,2.685739286410316,2.7899503486610975,27.495114461194863,29.173634336677818,0.022006587435801833,0.030947855363289523,0.001,2.5,48
177,96.94144001265333,95.44242935568725,0.07169282764233013,0.07137174253972772,159.66346758354447,159.1901988834309,2.6880828260435266,2.788778120093255,11.277768233230432,10.676039052066065,2.6880828260435266,2.788778120093255,27.458472920156336,29.166666666666668,0.024632569402456297,0.031414270401000984,0.001,2.5,48
178,96.95092044523612,95.41413224341478,0.07169013316338806,0.07137310337125397,159.67032894646903,159.19468414318337,2.692150285965667,2.786747343248481,11.26746111547461,10.676470821559297,2.692150285965667,2.786747343248481,27.507328308207704,29.166666666666668,0.02064489324887595,0.032129808018604926,0.001,2.5,48
179,96.89928945478016,95.4119040423811,0.07169599599458104,0.07138085781787044,159.67337011438983,159.19797867782407,2.68870703322737,2.787507464156103,11.267462967777972,10.67374262726194,2.68870703322737,2.787507464156103,27.44102456728085,29.166666666666668,0.022771337380011886,0.03256576135754586,0.001,2.5,48
180,96.89324374041831,95.34093568449966,0.07169842536826082,0.07139768389756633,159.6758946367045,159.19955223925004,2.683371749405486,2.7870814235197794,11.282258670508762,10.660823512934522,2.683371749405486,2.7870814235197794,27.45149357900614,29.208472686733558,0.025861987223227828,0.032143389185269676,0.001,2.5,48
181,96.81027600260701,95.33194985703348,0.0716710518362238,0.07133001682652451,159.67750146793693,159.20094477073803,2.6834079442553054,2.784730740406508,11.265561611325564,10.66609146344655,2.6834079442553054,2.784730740406508,27.482900614182018,29.180602006688968,0.02858792493740719,0.033655627320210144,0.001,2.5,48
182,96.75138404634264,95.38831099857855,0.07166869706759159,0.07133569541372778,159.6804608297641,159.2066477837504,2.684807107210293,2.7866734714229637,11.24958571443456,10.671533310119324,2.684807107210293,2.7866734714229637,27.444514237855945,29.180602006688968,0.024784969786802932,0.032588612288236625,0.001,2.5,48
183,96.89771305416497,95.44082900140863,0.07168578945066545,0.071332095325411,159.68616566037014,159.21101251759524,2.681437754106049,2.787621861350709,11.288954952416608,10.679191607388034,2.681437754106049,2.787621861350709,27.488135120044664,29.173634336677818,0.02737658595045409,0.031546545525391906,0.001,2.5,48
184,97.00813732101956,95.44421652647166,0.07166351097701948,0.07135996844003184,159.69118956488515,159.21631697076086,2.684906683292288,2.7857507079623747,11.300636433181417,10.685475910794707,2.684906683292288,2.7857507079623747,27.507328308207704,29.19453734671126,0.024115618318319324,0.032566898812850326,0.001,2.5,48
185,96.84643744490522,95.45811000290257,0.07167432894091806,0.07135688913702525,159.69376455938797,159.21602317209096,2.6885462721579905,2.788541030682781,11.2573750574851,10.67988432281824,2.6885462721579905,2.788541030682781,27.5143076493579,29.229375696767004,0.02153129254778226,0.03170599043369294,0.001,2.5,48
186,96.9086698990571,95.45617868722216,0.07168385011015276,0.07134428196636884,159.69514941906277,159.21984639640903,2.6921314829258463,2.7871516808335866,11.259063748437923,10.683667887953279,2.6921314829258463,2.7871516808335866,27.498604131769962,29.222408026755854,0.0223126436273257,0.032074740777413055,0.001,2.5,48
187,96.70825701236458,95.47602884426563,0.07168741877962909,0.07132591501280987,159.69893835187958,159.22423047837339,2.6820900117607174,2.788428537589119,11.249104050806054,10.683810167620946,2.6820900117607174,2.788428537589119,27.517797319933,29.166666666666668,0.024726039419571567,0.031830852230389915,0.001,2.5,48
188,96.91853539255463,95.42092001079317,0.07168739635312323,0.07133043710497189,159.7034240799999,159.2279204376698,2.685788606104739,2.7872482991986054,11.280063083756245,10.676327417360634,2.685788606104739,2.7872482991986054,27.505583472920154,29.18756967670011,0.026337176561355594,0.031636310120423644,0.001,2.5,48
189,97.05357893001826,95.48036977652056,0.07166955773647532,0.07139893106105533,159.70633690008432,159.23036409128736,2.695090973180875,2.788908718529686,11.27916771892327,10.683221961177445,2.695090973180875,2.788908718529686,27.465452261306535,29.19453734671126,0.01866541057825089,0.031154663612445205,0.001,2.5,48
190,96.87661002988193,95.39308817463707,0.07166848336813311,0.07136811316908633,159.70885750999136,159.23235574142058,2.6795464267300066,2.7873005230590255,11.290407230872672,10.670595926700893,2.6795464267300066,2.7873005230590255,27.47068676716918,29.15969899665552,0.030714794993400584,0.032054384549458824,0.001,2.5,48
191,97.09735695121675,95.47887586749916,0.07168529615034812,0.07131090304035029,159.71055167507419,159.23411793865623,2.6940508250714945,2.788545227760123,11.29103976722738,10.684030398751382,2.6940508250714945,2.788545227760123,27.44974874371859,29.222408026755854,0.021909046918153763,0.031150486320257187,0.001,2.5,48
192,96.82531817660926,95.4139555143805,0.07168746097749205,0.07133512735633367,159.71246114464728,159.23572030939252,2.6800754947254006,2.787403565319618,11.278557194200294,10.674466244062387,2.6800754947254006,2.787403565319618,27.44974874371859,29.215440356744708,0.03212428341309231,0.031666718423366554,0.001,2.5,48
193,96.89957388361894,95.43479881823528,0.07165826617428427,0.07138760851173367,159.71394595042878,159.23723377691064,2.6837342448162342,2.786727310298478,11.282437649096343,10.680652858695657,2.6837342448162342,2.786727310298478,27.481155778894472,29.20150501672241,0.027526311576366435,0.032994347314039885,0.001,2.5,48
194,96.88519378789373,95.44836079157317,0.07169035436975073,0.0713577328350218,159.71539344603227,159.23848535145405,2.68430611749956,2.788077811973217,11.27783925498517,10.679319502717277,2.68430611749956,2.788077811973217,27.505583472920154,29.18756967670011,0.02745040009419124,0.03234363843997321,0.001,2.5,48
195,97.03429986470775,95.49484294393788,0.07166224123934449,0.07136480383363171,159.71677040314952,159.2403092771071,2.692283208770568,2.7883382472256355,11.283734542316127,10.68783277403584,2.692283208770568,2.7883382472256355,27.479410943606922,29.19453734671126,0.01836761459708215,0.03256366277734439,0.001,2.5,48
196,96.86753629293607,95.44922513520572,0.07167160436360288,0.07133289390819512,159.71831136592468,159.24198202006394,2.683024372158771,2.7869276148801796,11.278156046841412,10.682947078302353,2.683024372158771,2.7869276148801796,27.465452261306535,29.173634336677818,0.028485510498285307,0.03258194650212924,0.001,2.5,48
197,96.95156529387704,95.46948311453811,0.07167115758555066,0.0713396462836503,159.72019446681557,159.2430852084787,2.68830661689899,2.787046169307718,11.27911492349348,10.686641632272979,2.68830661689899,2.787046169307718,27.461962590731435,29.173634336677818,0.02426857625444731,0.03265315294265747,0.001,2.5,48
198,96.83993304261678,95.49206487603544,0.07167526695595236,0.07136744511072741,159.72132307420824,159.24489973646607,2.682395008328672,2.7879524173727934,11.274522262722636,10.688433293448377,2.682395008328672,2.7879524173727934,27.50209380234506,29.19453734671126,0.024021522452433903,0.03199487800399463,0.001,2.5,48
199,97.05438190395775,95.48693579681209,0.0716795905004371,0.07135885090363177,159.7227684889074,159.24598044462695,2.687807428539798,2.788958213243264,11.301173586075961,10.684391502137302,2.687807428539798,2.788958213243264,27.505583472920154,29.173634336677818,0.02234386280179025,0.031459510326385505,0.001,2.5,48
200,97.06599272528818,95.42649249568034,0.07166580404965836,0.07134312081437812,159.7241506229427,159.24724195972334,2.6884153428181197,2.7878452898101798,11.30167452334143,10.675644504053801,2.6884153428181197,2.7878452898101798,27.5212869905081,29.20150501672241,0.02318229402105015,0.032378400365511574,0.001,2.5,48
201,96.80893351577767,95.50468706739122,0.07168417905451309,0.07137086534045647,159.72516112554547,159.24834111841227,2.6849489787615326,2.789296197643713,11.260657914927192,10.686924995445422,2.6849489787615326,2.789296197643713,27.491624790619767,29.18756967670011,0.028230880697568267,0.03074694921573004,0.001,2.5,48
202,96.65126233031668,95.46864395343606,0.07166066842304795,0.07131136362414821,159.72677213462754,159.25027924463768,2.6722886377892503,2.7889089383841092,11.267109050627097,10.68088963180116,2.6722886377892503,2.7889089383841092,27.50034896705751,29.173634336677818,0.03328622629245123,0.030776131898164753,0.001,2.5,48
203,96.79987737241902,95.50184831916954,0.07167558603777888,0.07134678941340766,159.72834380733974,159.2515074023302,2.6797467226475593,2.789828955163658,11.274454526499222,10.6847630971617,2.6797467226475593,2.789828955163658,27.482900614182018,29.229375696767004,0.029567122459411635,0.030580983807643253,0.001,2.5,48
204,96.88289352570878,95.44767584104335,0.07168242027596619,0.07132572914946149,159.72970491391462,159.25315485776733,2.6820409789822874,2.788283600182238,11.284173369503334,10.678568583899649,2.6820409789822874,2.788283600182238,27.486390284757118,29.208472686733558,0.027316148082415278,0.03165128330389659,0.001,2.5,48
205,97.07087646151041,95.42202080877594,0.07168534807469519,0.07133999690312488,159.73128901617545,159.25442483951414,2.6907450533251,2.788298733333082,11.295656829589843,10.673388984689744,2.6907450533251,2.788298733333082,27.509073143495254,29.15273132664437,0.02492036173741023,0.03191571558515231,0.001,2.5,48
206,96.91749528438136,95.41772324850194,0.07167709009689754,0.07132589037374899,159.73216305495905,159.254975558324,2.6882408471046912,2.7875440766081763,11.27249463268211,10.67479618666164,2.6882408471046912,2.7875440766081763,27.44974874371859,29.180602006688968,0.022799927741289153,0.03161077201366425,0.001,2.5,48
207,96.88337614654762,95.3790796403768,0.07168078431480561,0.07136309694760168,159.73304257979945,159.25578155253112,2.679551471692433,2.788617798691011,11.291738017586475,10.663838703139637,2.679551471692433,2.788617798691011,27.479410943606922,29.180602006688968,0.02972821146249772,0.03120977431535722,0.001,2.5,48
208,96.79136264250972,95.35350222226104,0.07165310048315746,0.07135598945050563,159.7334665936974,159.25614390936718,2.676725349380177,2.786161879208375,11.281819144502023,10.66609239117258,2.676725349380177,2.786161879208375,27.496859296482413,29.18756967670011,0.02978046114246051,0.03281745811303457,0.001,2.5,48
209,97.00489719748697,95.4595623521369,0.07166728313119819,0.07131875660715088,159.73381322332762,159.25644001547442,2.6925566152511933,2.789721196569262,11.277029302085596,10.676633856841752,2.6925566152511933,2.789721196569262,27.448003908431044,29.166666666666668,0.022866701086362216,0.030959763874610274,0.001,2.5,48
210,96.86846206242781,95.52472264737456,0.07166244927481077,0.07131845984753225,159.73432345173333,159.25721511680015,2.6877846335155016,2.789297952342658,11.264059122957576,10.690935597238997,2.6877846335155016,2.789297952342658,27.479410943606922,29.180602006688968,0.02548978850245477,0.02945743128657341,0.001,2.5,48
211,96.92870539862774,95.46732588516032,0.07166917300675568,0.07134291470331257,159.7349685033495,159.25763742926395,2.6828309438502838,2.786646770743223,11.29096744575609,10.687404841666371,2.6828309438502838,2.786646770743223,27.4392797319933,29.20150501672241,0.029963834832112,0.033170456687609366,0.001,2.5,48
212,96.81869953734325,95.45608742766024,0.0716757932706135,0.07135941309667616,159.73538986682092,159.2580224334064,2.6869290245978745,2.788239752111693,11.256670608525832,10.680374754054954,2.6869290245978745,2.788239752111693,27.50034896705751,29.145763656633225,0.0255065013964971,0.03126511226097743,0.001,2.5,48
213,96.7639038572093,95.46770803691817,0.07165185256456318,0.07134500063934651,159.73585406939188,159.25867242385178,2.6811018423793502,2.7877347324803523,11.263197743650558,10.684216614957968,2.6811018423793502,2.7877347324803523,27.491624790619767,29.18756967670011,0.027942082534233734,0.032233933607737235,0.001,2.5,48
214,96.82879421991852,95.5179775167867,0.07166487914832927,0.07139766318666574,159.73660069903735,159.25951426297658,2.6843362271178375,2.788531175815607,11.266469891663041,10.691870544201288,2.6843362271178375,2.788531175815607,27.475921273031826,29.208472686733558,0.02827070653438569,0.03182850529750187,0.001,2.5,48
215,96.95179227808212,95.46377007166545,0.07164745009446404,0.07135182000715544,159.73733982125984,159.26010264926398,2.6864328652428955,2.788896388649409,11.284782879133587,10.679942570543673,2.6864328652428955,2.788896388649409,27.523031825795645,29.180602006688968,0.024339168022076304,0.031229242682456974,0.001,2.5,48
216,96.86487422995832,95.41949438596914,0.07166261266108974,0.07135735527808644,159.73781719289633,159.26063136106882,2.690130087823125,2.7873280097210285,11.256304564583674,10.67579129356538,2.690130087823125,2.7873280097210285,27.507328308207704,29.215440356744708,0.024120148271322254,0.03224276006221772,0.001,2.5,48
217,96.95115032720538,95.48358824500274,0.07167371419946954,0.07131925284960404,159.73852748813607,159.26156505314404,2.687497172373623,2.7879095469563033,11.281456111143548,10.686872867645162,2.687497172373623,2.7879095469563033,27.477666108319372,29.173634336677818,0.021951701492071155,0.03245116273562114,0.001,2.5,48
218,97.0757329857995,95.47657185440744,0.07167237141965695,0.07131958525594605,159.73950055645938,159.26236924253314,2.6890716087478688,2.7875840443050452,11.301649430256061,10.686445858449973,2.6890716087478688,2.7875840443050452,27.463707426018985,29.208472686733558,0.02555367971460025,0.03203580528497697,0.001,2.5,48
219,97.01454697422047,95.48308512917329,0.07166736398596638,0.07139858921594602,159.74008395700466,159.2627493331132,2.6859695064054727,2.7886067028162604,11.29871933031172,10.68466468772528,2.6859695064054727,2.7886067028162604,27.493369625907317,29.208472686733558,0.02447565272450448,0.03194114069143932,0.001,2.5,48
220,96.86593370874256,95.4299249401858,0.0716467835552529,0.07133980589976352,159.74042541178028,159.2629714691918,2.686970838420988,2.7877238756056077,11.265996749393771,10.676692772743893,2.686970838420988,2.7877238756056077,27.498604131769962,29.180602006688968,0.024397583057483047,0.032548443724711745,0.001,2.5,48
221,97.10831672462386,95.44242691143167,0.07168449307920448,0.07135950205580473,159.74072977556057,159.2634745921977,2.687711325006602,2.788006882038935,11.312244297958399,10.678340264644843,2.687711325006602,2.788006882038935,27.523031825795645,29.15969899665552,0.024382392565409347,0.032259398450454085,0.001,2.5,48
222,96.89961522175305,95.3945832754856,0.0716595412768684,0.07134961971819477,159.7412723025951,159.26401175437297,2.684614528546714,2.788623445358962,11.279799304120472,10.666923571639636,2.684614528546714,2.788623445358962,27.428810720268007,29.173634336677818,0.027697183191776286,0.03162080297867458,0.001,2.5,48
223,96.81480359365526,95.40594304817311,0.07164996030068488,0.07132718057631453,159.74180058338735,159.26445758701567,2.6786207772129944,2.7884630680150675,11.280820016835003,10.669680981764957,2.6786207772129944,2.7884630680150675,27.393914014517026,29.19453734671126,0.02791853497425716,0.031330345819393805,0.001,2.5,48
224,96.85665286166385,95.40123038520515,0.07168206592754757,0.07131395434661374,159.74224509236402,159.26484729660262,2.6853910722774477,2.7891490475805174,11.2688724626124,10.666683249806814,2.6853910722774477,2.7891490475805174,27.479410943606922,29.173634336677818,0.026423643032709766,0.031494567791620895,0.001,2.5,48
225,96.796692261411,95.39437073794761,0.07167484798671453,0.07134674354177933,159.74268032904112,159.26534580446804,2.679887019493006,2.7881401214279324,11.273393887292235,10.668331282626559,2.679887019493006,2.7881401214279324,27.46894193188163,29.18756967670011,0.030223002036412566,0.031877417117357254,0.001,2.5,48
226,96.97684322556326,95.42589530073015,0.07167644746359107,0.07133599498513184,159.74317735357033,159.26579684052314,2.6874024593866714,2.7875752589408904,11.286877334575491,10.676332908720942,2.6874024593866714,2.7875752589408904,27.465452261306535,29.173634336677818,0.02316664904356004,0.032748121768236174,0.001,2.5,48
227,97.0753175800969,95.25970318405126,0.07166217716282303,0.07133159252443642,159.74351021199837,159.26604412829997,2.6998594898932278,2.781690377272757,11.269203908716515,10.660749908034154,2.6998594898932278,2.781690377272757,27.45323841429369,29.20150501672241,0.010059495766957603,0.03505650038520496,0.001,2.5,48
228,97.00023196277374,95.36577914337916,0.0716571099737993,0.07132796525167864,159.743722713606,159.26627856745503,2.6813284217030025,2.7854515034518514,11.309780964707942,10.670682394600897,2.6813284217030025,2.7854515034518514,27.477666108319372,29.145763656633225,0.026846114546060573,0.03302631154656411,0.001,2.5,48
229,96.95307093263006,95.41115568314109,0.0716677547803272,0.07135888943637747,159.74404496693333,159.26665926730487,2.683564990010094,2.787158330065617,11.293636870036439,10.674631130245151,2.683564990010094,2.787158330065617,27.44974874371859,29.180602006688968,0.025001314779122676,0.0327516533434391,0.001,2.5,48
230,97.10235860093489,95.5248683679064,0.07165411108777149,0.07136826392220244,159.74438510621346,159.26697920457175,2.693605807541736,2.788529658804304,11.293374591170577,10.693257694227109,2.693605807541736,2.788529658804304,27.486390284757118,29.15273132664437,0.019477896392345432,0.031896685560544334,0.001,2.5,48
231,96.9433686694641,95.4788297269921,0.07164442137736145,0.07138611779188926,159.74469775191105,159.26729020559404,2.685341036154164,2.786707308305347,11.28637277876978,10.689513284816856,2.685341036154164,2.786707308305347,27.465452261306535,29.19453734671126,0.02529963105916978,0.032487994680802046,0.001,2.5,48
232,97.01015440889206,95.41854714018312,0.07166414783437276,0.0713682104010837,159.7449451836376,159.26742954457484,2.688676630274202,2.7884914876193374,11.289719166742698,10.672107870512981,2.688676630274202,2.7884914876193374,27.46021775544388,29.19453734671126,0.023228796819845837,0.032183298220237105,0.001,2.5,48
233,97.01289399478237,95.4531433106532,0.07167657127309517,0.0713597965351396,159.7451672635885,159.26767884701525,2.6909671887289472,2.788463508770484,11.283392916859393,10.67911259287609,2.6909671887289472,2.788463508770484,27.505583472920154,29.215440356744708,0.02081386496623357,0.03199305012822152,0.001,2.5,48
234,96.91519601021581,95.42890323550671,0.071672446423709,0.07130616458985485,159.7453589260678,159.26785500551944,2.692805659206868,2.7867611470645755,11.258338712783981,10.679382357326903,2.692805659206868,2.7867611470645755,27.47068676716918,29.20150501672241,0.021041382104158412,0.03220061461130779,0.001,2.5,48
235,97.047459385636,95.47108509787746,0.07166635173906036,0.07131987728502275,159.74552104161612,159.2680446270982,2.6856046303116625,2.7881448952732413,11.306395552345224,10.683664586988911,2.6856046303116625,2.7881448952732413,27.533500837520936,29.18756967670011,0.0276489940782388,0.032223784675200796,0.001,2.5,48
236,96.89687416807756,95.4691535488286,0.07167499081649732,0.07133718416109618,159.7457618937354,159.26834075686125,2.683494492416805,2.7883152710221952,11.28260719893882,10.682763778412488,2.683494492416805,2.7883152710221952,27.484645449469568,29.180602006688968,0.026036073764165252,0.03209247812628747,0.001,2.5,48
237,96.83282438155196,95.45940301968501,0.07166739816014357,0.07133354485118774,159.74608199640335,159.26866596438813,2.68182115126994,2.7870588889106727,11.274818678846712,10.68458346558222,2.68182115126994,2.7870588889106727,27.46021775544388,29.19453734671126,0.027308906118075058,0.03221124783158303,0.001,2.5,48
238,96.87383482737091,95.51264082521631,0.07166361884787727,0.07133176777822604,159.7463973506345,159.2689334541526,2.6920643175308894,2.7901153875267757,11.2522919679748,10.686061857585925,2.6920643175308894,2.7901153875267757,27.491624790619767,29.19453734671126,0.01909724374612173,0.03107595816254616,0.001,2.5,48
