epoch,train_loss,val_loss,train_acc,val_acc,num_tracts
370,0.38968364099801905,0.6408199972484506,84.43083472920156,76.01727982162764,48
371,0.3918870995216392,0.6409510690365879,84.1499162479062,75.97547380156077,48
372,0.3890751781610804,0.6409817249550501,84.31742043551088,75.96153846153847,48
373,0.38999371857307996,0.6411969624978876,84.33312395309882,75.9685061315496,48
374,0.38714506289007017,0.6408419827728168,84.34359296482413,75.91973244147157,48
375,0.3917481382122645,0.6412506559624885,84.25635120044667,75.8500557413601,48
376,0.38959164089938736,0.641447473790833,84.42908989391401,76.00334448160535,48
377,0.3892631096794519,0.6413209975345129,84.39419318816304,75.91973244147157,48
378,0.3908231074764226,0.6411830576390044,84.37151032942491,75.87792642140468,48
379,0.3895582602411874,0.6414308105413714,84.26333054159687,75.95457079152732,48
380,0.39220753246902723,0.6408413045934777,84.29124790619765,75.88489409141583,48
381,0.38899290080596693,0.6410815845230136,84.42036571747627,76.04515050167224,48
382,0.39093208717809397,0.6409534515767309,84.3104410943607,75.93366778149387,48
383,0.38964170933036013,0.6410012602558984,84.29473757677276,75.94760312151617,48
384,0.3875953556729521,0.6408021119065009,84.45177275265215,75.96153846153847,48
385,0.3893823656154716,0.6406383220160353,84.54075935231714,75.89186176142698,48
386,0.3866567249406734,0.6406487971253552,84.45002791736461,75.8361204013378,48
387,0.39017056679199197,0.6411604692561421,84.32614461194864,75.91973244147157,48
388,0.38968715730155984,0.6415567622564675,84.45526242322724,75.93366778149387,48
389,0.3898803034970471,0.6411116119710897,84.34010329424902,75.9685061315496,48
390,0.39152775252823435,0.6410272476380668,84.40989670575097,75.89882943143813,48
391,0.39194432399425466,0.6410473886100677,84.28601340033501,75.94063545150502,48
392,0.39055492071874776,0.6410041824865716,84.34359296482413,75.92670011148272,48
393,0.39112821265343745,0.6407221204662485,84.35057230597432,76.0242474916388,48
394,0.3913363861242472,0.6407569767865732,84.27554438860972,75.87095875139353,48
395,0.3916387827999344,0.640802022138218,84.28077889447236,75.92670011148272,48
396,0.38981633340250355,0.640352171420046,84.29997208263539,75.98940914158305,48
397,0.38950361175611325,0.6404552914933151,84.32091010608598,75.85702341137123,48
398,0.39287080067573377,0.6402576505232481,84.09408151870464,75.98940914158305,48
399,0.39289668557483187,0.6407370623419167,84.30869625907314,75.9685061315496,48
400,0.3900918985983759,0.6408611925115337,84.3174204355109,75.93366778149387,48
