epoch,train_loss,val_loss,train_recon_loss,val_recon_loss,train_kl_loss,val_kl_loss,train_age_loss,val_age_loss,train_site_loss,val_site_loss,train_age_mae,val_age_mae,train_site_acc,val_site_acc,train_age_r2,val_age_r2,current_beta,current_grl_alpha,current_lr,training_phase
661,45.84223075368296,57.02055181547949,0.000449675778279992,0.0004420421459247984,317.41066671655807,312.3367720894192,2.277733959344963,2.8362014094324017,1.1142331920876176,1.1507286770287963,2.277733959344963,2.8362014094324017,43.551088777219434,38.12709030100335,0.275550901889801,-0.02543044090270996,0.0,0.0,0.0001,
662,44.88614738247103,60.20942522131878,0.00045196364940474845,0.00045875548272172493,315.61344349923445,315.74862813790105,2.2299483293664317,2.9952463529580413,1.1125686739757032,1.1812869047241465,2.2299483293664317,2.9952463529580413,43.969849246231156,38.79598662207358,0.298664927482605,-0.15999937057495117,0.0,0.0,0.0001,
663,46.07156957373947,51.8049191886366,0.0004724348350030244,0.0004695744895536677,319.1184863117672,314.437801501424,2.289248381427784,2.5755629419881765,1.1086136486063052,1.1370749238342746,2.289248381427784,2.5755629419881765,42.3785594639866,41.47157190635451,0.23554456233978271,0.26836097240448,0.0,0.0,0.0001,
664,47.18523129666071,50.95682694042805,0.0004707829501414344,0.00047494227652216834,314.23385952385627,315.17998206097144,2.3449747941801498,2.533153045934977,1.1052814069105752,1.13707244675295,2.3449747941801498,2.533153045934977,43.88609715242881,41.1371237458194,0.261300265789032,0.20768404006958008,0.0,0.0,0.0001,
665,46.60814220741566,54.63541741514685,0.0004650872368720427,0.0004505555427331091,312.27340616453034,306.26537453131533,2.316129192834723,2.716967735800855,1.1050252381281638,1.1482148814360833,2.316129192834723,2.716967735800855,41.62479061976549,41.47157190635451,0.264323890209198,0.22016209363937378,0.0,0.0,0.0001,
666,47.07088828286533,53.296617335699075,0.0004539214505757856,0.0004601808243242706,307.4142974904634,309.3242653939238,2.33924470634716,2.6501385862612006,1.107659621254683,1.1385746664028105,2.33924470634716,2.6501385862612006,43.551088777219434,40.13377926421405,0.26779043674468994,0.14567136764526367,0.0,0.0,0.0001,
667,45.15536004454646,50.0855749889361,0.0004516668788643345,0.00045003957756760724,306.15006530863957,304.68592747716997,2.2434248748536487,2.4895495012851065,1.111313856826156,1.1423402390751154,2.2434248748536487,2.4895495012851065,42.462311557788944,42.474916387959865,0.2911120057106018,0.3116447329521179,0.0,0.0,0.0001,
668,44.28696828870917,60.872484634552514,0.0004571227844682845,0.0004729923739037274,308.4000893342036,313.46153805327657,2.200108363600432,3.0287422910581863,1.102635326097958,1.15271894588917,2.200108363600432,3.0287422910581863,42.211055276381906,37.45819397993311,0.31877434253692627,-0.17533540725708008,0.0,0.0,0.0001,
669,45.554296420047834,71.45825024352823,0.000464256273323617,0.0004428821678365266,310.62052643997987,301.55452919644256,2.2633761872398592,3.558048621467922,1.1099476765348284,1.1536756634313525,2.2633761872398592,3.558048621467922,43.71859296482412,42.80936454849498,0.29330360889434814,-0.23994171619415283,0.0,0.0,0.0001,
670,46.0193754224921,54.036042612133215,0.0004399049563225752,0.0004499103920884667,301.3894062904856,306.01601070544393,2.286715535662282,2.687113007574177,1.1050706568674826,1.1391386425614756,2.286715535662282,2.687113007574177,43.132328308207704,38.46153846153847,0.2753915786743164,0.116344153881073,0.0,0.0,0.0001,
671,43.988160157323485,50.929826398358294,0.0004550441229868824,0.00045259687595963354,308.3507165956737,306.911482284699,2.1851845099099316,2.5318195381292132,1.1014775688724103,1.1375373149396584,2.1851845099099316,2.5318195381292132,43.383584589614735,41.47157190635451,0.3196451663970947,0.22841495275497437,0.0,0.0,0.0001,
672,44.740845550843815,49.908745322339115,0.0004507931732452495,0.0004507483223205538,308.0694182889545,308.99147263338733,2.222710704084617,2.480750804760783,1.1104622723868545,1.1388594434412826,2.222710704084617,2.480750804760783,42.3785594639866,40.468227424749166,0.3008250594139099,0.27498793601989746,0.0,0.0,0.0001,
673,45.65921694629356,57.79595332321116,0.00045485783165938516,0.0004641168352129268,311.0106346858806,313.24289277245765,2.268614697496296,2.8750885465870732,1.111300490809046,1.1395982878662672,2.268614697496296,2.8750885465870732,42.12730318257956,38.46153846153847,0.27473634481430054,-0.03038311004638672,0.0,0.0,0.0001,
674,44.952564533431726,73.55396561638567,0.00045342488121553334,0.0004322666524563695,309.5739700087351,301.26382017614054,2.233308381171682,3.6628351578345666,1.109313897551404,1.1544684064029451,2.233308381171682,3.6628351578345666,41.87604690117253,42.474916387959865,0.30037879943847656,-0.33697330951690674,0.0,0.0,0.0001,
675,29.972122096536147,33.776335725816196,0.00042950165450418527,0.0004307817904057486,301.6581004796116,302.97746986210547,2.1882783184498797,2.4765030803489045,1.1024828907632749,1.1441302582571737,2.1882783184498797,2.4765030803489045,42.12730318257956,42.14046822742475,0.32024556398391724,0.3119659423828125,0.0,1.5,0.0001,
676,16.084555017289205,17.577646542552323,0.000441115926245268,0.0004387089886654318,307.4699113548701,306.82941663863267,2.218661246387603,2.45243490340319,1.1055060708942126,1.141704997091389,2.218661246387603,2.45243490340319,41.038525963149084,39.46488294314381,0.308236300945282,0.30766451358795166,0.0,3.0,0.0001,
677,15.973157438600882,17.801706875447046,0.00043266699836594076,0.00042579225141844745,305.8866518362483,304.6454165659621,2.2022119435034004,2.490366688540149,1.1004929582477614,1.1403961721870015,2.2022119435034004,2.490366688540149,42.96482412060301,37.45819397993311,0.3040916919708252,0.28208595514297485,0.0,3.5384615384615383,0.0001,
678,16.143352428672703,20.186909691545875,0.000428739892405815,0.0004327702606610804,307.7963515494137,310.20354744901624,2.227301144719723,2.877690945979345,1.1083882164515841,1.164843418127717,2.227301144719723,2.877690945979345,43.71859296482412,38.12709030100335,0.3017752170562744,-0.06553244590759277,0.0,4.076923076923077,0.0001,
679,16.183319126940653,25.523125103086134,0.0004272409483195256,0.00041321522780510294,308.44970887150595,300.99527538899196,2.235753451559811,3.7711881793861006,1.1041014128593942,1.1550925908280056,2.235753451559811,3.7711881793861006,43.04857621440536,42.80936454849498,0.29404163360595703,-0.36112022399902344,0.0,4.615384615384616,0.0001,
680,16.15329118150363,22.433461473139634,0.00041204436818275043,0.00041325487189437186,299.66677595742385,297.6089482642336,2.231406443881829,3.2591787851773777,1.102644534366614,1.1480490350005619,2.231406443881829,3.2591787851773777,42.79731993299832,42.80936454849498,0.29876989126205444,-0.05977034568786621,0.0,5.153846153846153,0.0001,
681,16.1658885195427,19.759915967450095,0.0004128151128347027,0.00040554243148098945,300.70654025948426,298.11274683515364,2.226459656528492,2.815270039548842,1.1195496620245315,1.1440739232959556,2.226459656528492,2.815270039548842,43.299832495812396,42.474916387959865,0.29893362522125244,0.15535330772399902,0.0,5.692307692307692,0.0001,
682,16.104329404719113,25.745703298511312,0.0004040675520623131,0.000403234438836749,296.73646164579407,290.0110261336617,2.218893972872889,3.8086116034849034,1.1131536826815838,1.1543869832686358,2.218893972872889,3.8086116034849034,42.79731993299832,44.81605351170568,0.2976636290550232,-0.37305521965026855,0.0,6.230769230769231,0.0001,
683,16.15456082393576,19.528710757609595,0.00040190943244375115,0.00040295002160494197,290.43875127182133,295.2927534939055,2.230301669694271,2.7737795485301957,1.1058850547975831,1.1511897851392179,2.230301669694271,2.7737795485301957,42.96482412060301,39.130434782608695,0.29997122287750244,0.02288985252380371,0.0,6.769230769230768,0.0001,
684,16.034538361694747,17.960292956502144,0.0004057170061446832,0.0004025342161525788,298.45113839256504,294.1511307017859,2.2088737735396853,2.514770109119224,1.109272661520608,1.1454488441696933,2.2088737735396853,2.514770109119224,42.211055276381906,41.47157190635451,0.31085771322250366,0.2881035804748535,0.0,7.307692307692308,0.0001,
685,16.31917718027904,21.892048424302935,0.0004061690391855661,0.0004099164881126762,299.32404402791957,303.32353582988213,2.2555868653596147,3.1579975085114955,1.1110129669882745,1.1743459554021574,2.2555868653596147,3.1579975085114955,43.80234505862647,41.47157190635451,0.27464330196380615,-0.27684903144836426,0.0,7.846153846153845,0.0001,
686,16.19593039629248,26.96426308673361,0.00040418057856727175,0.00040098096146310575,300.28385268423824,290.1538554418047,2.2350879853694283,4.011754511192092,1.1109275264755964,1.154286388170759,2.2350879853694283,4.011754511192092,42.211055276381906,42.474916387959865,0.295248806476593,-0.5243366956710815,0.0,8.384615384615383,0.0001,
687,16.18628123936741,22.216846612783577,0.0004052669091666526,0.0004092093701567812,290.3716561526709,288.92446695283104,2.232514710482241,3.223851490180229,1.113234993401085,1.1462212147122641,2.232514710482241,3.223851490180229,41.62479061976549,43.1438127090301,0.3010053038597107,-0.06789135932922363,0.0,8.923076923076923,0.0001,
688,16.181694140985382,17.96164082045539,0.0004081334683274261,0.0004066799900278038,292.70950036232597,295.7865019833364,2.2324599091531443,2.5172989878766114,1.1115088404922229,1.139885279047848,2.2324599091531443,2.5172989878766114,43.71859296482412,41.80602006688963,0.29991018772125244,0.25946253538131714,0.0,9.461538461538462,0.0001,
689,16.162081151352055,21.43056429349459,0.0004085353191983317,0.000414340913741161,303.62111982029285,310.58151653379105,2.227958003879592,3.0742838526250527,1.1144649962484336,1.1906293154161511,2.227958003879592,3.0742838526250527,42.96482412060301,35.785953177257525,0.30221182107925415,-0.24240422248840332,0.0,10.0,0.0001,
690,30.194761905638217,45.59202524650854,0.00042504078653598924,0.00043832477673508204,316.0985616048177,320.22429419680185,2.2049155842319403,3.381528706853605,1.107169184453124,1.1806438124698142,2.2049155842319403,3.381528706853605,42.29480737018426,36.45484949832776,0.3093932867050171,-0.40189337730407715,0.0,6.5,0.0001,
691,44.474259547452434,75.33154590313251,0.0004516753364277152,0.0004672510842411128,324.50834090905374,327.54302182404894,2.2093742257186917,3.7511490531589673,1.1109648807164612,1.1968802781806742,2.2093742257186917,3.7511490531589673,41.959798994974875,36.78929765886287,0.3132116198539734,-0.691307544708252,0.0,0.0,0.0001,
692,44.51145170841185,60.984484044205786,0.00047620835488231564,0.00047774244306989037,328.6923652278319,326.9441004724407,2.211263928581123,3.0345056886258335,1.106599817922966,1.1392676728624962,2.211263928581123,3.0345056886258335,42.96482412060301,41.47157190635451,0.3048672080039978,-0.16526687145233154,0.0,0.0,0.0001,
693,44.76290974065886,64.79076490115162,0.0004883734865224853,0.0005043760135950502,329.4190450441498,331.8488979786136,2.2237018640316912,3.2246027184170623,1.1164204243639206,1.154499372909699,2.2237018640316912,3.2246027184170623,42.04355108877722,39.79933110367893,0.30786842107772827,-0.3548058271408081,0.0,0.0,0.0001,
694,44.72413699151683,51.544210108626245,0.0004883770981274695,0.00046633228176447836,327.80407919316633,320.46433934240434,2.22183098225937,2.562486773749259,1.1109990115141748,1.1405844056486685,2.22183098225937,2.562486773749259,43.04857621440536,43.47826086956522,0.31070584058761597,0.2752125859260559,0.0,0.0,0.0001,
695,45.683612574285,63.32123848905531,0.00047623621441433253,0.0004954214718264455,321.9128775285117,323.91826821011443,2.269847713323494,3.151365389393325,1.1085375763064054,1.1360917224931877,2.269847713323494,3.151365389393325,43.21608040201005,40.468227424749166,0.2741173505783081,-0.20837759971618652,0.0,0.0,0.0001,
696,45.24874352689964,58.880193754980795,0.0004938374068435918,0.00046219750222622303,323.061554619615,314.0724921082972,2.2481116477768226,2.9292290338305724,1.1065333422703958,1.1454834553310305,2.2481116477768226,2.9292290338305724,42.54606365159129,42.474916387959865,0.2973800301551819,0.08721542358398438,0.0,0.0,0.0001,
697,45.64967903380018,57.865386427046865,0.00045062661070729195,0.00043687238540955165,310.42838050931744,305.74667001169263,2.268228856363089,2.878499268688087,1.1043591583194445,1.146661841351053,2.268228856363089,2.878499268688087,43.21608040201005,42.474916387959865,0.29925990104675293,0.1353292465209961,0.0,0.0,0.0001,
698,45.24930566758966,50.49903195996747,0.0004315555209357922,0.00042928623917036035,304.13548097338906,302.72036498206916,2.2482120687238734,2.5102461381102086,1.1057297456603952,1.142093990359418,2.2482120687238734,2.5102461381102086,43.299832495812396,43.1438127090301,0.294769287109375,0.2973135709762573,0.0,0.0,0.0001,
699,45.559106472149566,52.80034745895743,0.0004220081626248844,0.00041819487801164287,300.16859602169376,297.3404202158236,2.2636446281893168,2.6252971572620813,1.1110956119732243,1.1441551540607593,2.2636446281893168,2.6252971572620813,41.959798994974875,42.474916387959865,0.2867901921272278,0.23806655406951904,0.0,0.0,0.0001,
700,45.90944818595746,59.38254553498233,0.00042462503865916575,0.00043609514912313165,300.4368476803778,305.03590510441705,2.2811736880834377,2.954480739740225,1.1099281784278066,1.1368339474384601,2.2811736880834377,2.954480739740225,42.54606365159129,41.1371237458194,0.26919031143188477,-0.08781313896179199,0.0,0.0,0.0001,
701,45.39916215190536,49.371713325730134,0.0004304527823573019,0.00042407638924803746,304.1841355520277,302.56241987859926,2.255622037092046,2.4539493685183316,1.112452146395966,1.1369756067476942,2.255622037092046,2.4539493685183316,44.0536013400335,42.14046822742475,0.304202675819397,0.3076082468032837,0.0,0.0,0.0001,
702,45.37570865190209,64.45171463369924,0.00042441785746016907,0.0004088043830556839,303.4485919383702,296.9957267225387,2.2545207353492875,3.207828584722053,1.1072253943288346,1.1478658023486568,2.2545207353492875,3.207828584722053,44.472361809045225,42.14046822742475,0.276802659034729,-0.08173990249633789,0.0,0.0,0.0001,
703,44.8413496736306,49.75222918660346,0.00040712068929887646,0.0004084856230119262,297.2426074873063,300.01105420166834,2.227830079732029,2.4729839934154496,1.1064225618963066,1.1375211365645546,2.227830079732029,2.4729839934154496,41.45728643216081,39.79933110367893,0.3015124797821045,0.30793267488479614,0.0,0.0,0.0001,
704,44.895072125509955,49.667732825646034,0.0004096036838617962,0.00040580908836793767,302.0048531128134,301.11492144224235,2.2304528043098384,2.468748696272987,1.1112976795065543,1.138570626842537,2.2304528043098384,2.468748696272987,41.12227805695142,41.47157190635451,0.3005501627922058,0.3025573492050171,0.0,0.0,0.0001,
705,30.567535259815518,36.68272068189538,0.00040816052928348533,0.0004164883762755335,304.008131017637,308.227275733565,2.233688793789402,2.7002373531111905,1.1064854994091755,1.1427686575264437,2.233688793789402,2.7002373531111905,41.87604690117253,41.1371237458194,0.29128968715667725,0.08933669328689575,0.0,1.5,0.0001,
706,15.924634320053023,17.89145316567309,0.0004276847173838129,0.0004274604667249108,311.71042447753086,310.0401354123119,2.1929143138067606,2.505801157010439,1.1034378320527836,1.1392385959625244,2.1929143138067606,2.505801157010439,43.132328308207704,38.79598662207358,0.31968414783477783,0.26524823904037476,0.0,3.0,0.0001,
707,15.875125607054438,19.37050780484509,0.00041976522800935375,0.00041116095563851574,307.57947513446135,305.02631707334996,2.183071877089777,2.7457151381068403,1.1073196525350089,1.155197269940456,2.183071877089777,2.7457151381068403,42.462311557788944,40.13377926421405,0.3192463517189026,0.1845095157623291,0.0,3.5384615384615383,0.0001,
708,16.067692684767835,18.475737128369385,0.0004105926971021459,0.00040416544078254334,307.39676031115863,306.4014208739418,2.214320844741323,2.6021308890951915,1.1094222160639675,1.1419472812011489,2.214320844741323,2.6021308890951915,42.88107202680067,42.14046822742475,0.29186874628067017,0.2572707533836365,0.0,4.076923076923077,0.0001,
709,15.871961965832478,22.518358064734418,0.0003978176164995392,0.0003965030057140841,305.22748088996417,304.1692738612759,2.1794880490806237,3.2741220643289113,1.1148308755165368,1.146277627019978,2.1794880490806237,3.2741220643289113,42.96482412060301,42.80936454849498,0.3115556240081787,-0.11576437950134277,0.0,4.615384615384616,0.0001,
710,16.101975014461345,18.465240548685642,0.0004038601664540013,0.0004185956383410555,308.31719520862777,312.56355647976983,2.216281590150229,2.6011444565444486,1.1184833425173608,1.1400009192351912,2.216281590150229,2.6011444565444486,43.71859296482412,41.1371237458194,0.2946508526802063,0.1713607907295227,0.0,5.153846153846153,0.0001,
711,16.158935543680112,19.727625333345852,0.00043358565575304367,0.00044816312571694717,317.4205005843835,321.3865248255905,2.226870670190808,2.8058341689731763,1.1156157404933142,1.153462863486746,2.226870670190808,2.8058341689731763,42.96482412060301,40.802675585284284,0.3093782663345337,-0.004918694496154785,0.0,5.692307692307692,0.0001,
712,15.914335976094257,21.470327976954025,0.0004569058105372161,0.0004659281569738626,326.0221043879063,331.305991998883,2.1875006924921543,3.087437567503556,1.112077588811392,1.1745538446416823,2.1875006924921543,3.087437567503556,42.29480737018426,36.12040133779264,0.333307683467865,-0.20876944065093994,0.0,6.230769230769231,0.0001,
713,16.077020935876487,21.215721653456672,0.0004532421823342173,0.0004348910015962557,329.4826146929308,323.6465331622988,2.2143470094830944,3.055711310045376,1.1127496073194085,1.1491025335413956,2.2143470094830944,3.055711310045376,43.551088777219434,43.1438127090301,0.31071019172668457,0.03861492872238159,0.0,6.769230769230768,0.0001,
714,16.091646822253665,18.73981480933352,0.0004268082757609143,0.0004266601272533184,319.8300680547104,319.03151067523254,2.217401244532523,2.6428433509175995,1.111481296756559,1.1496886730592786,2.217401244532523,2.6428433509175995,43.551088777219434,41.47157190635451,0.31259042024612427,0.24485653638839722,0.0,7.307692307692308,0.0001,
715,15.918172088699723,18.366259495151482,0.0004290351600283242,0.00042559652630921863,319.65188435054506,316.22507111922556,2.186439401540325,2.5830225960466775,1.1163820130142135,1.143844940191926,2.186439401540325,2.5830225960466775,42.462311557788944,44.481605351170565,0.31522631645202637,0.26405423879623413,0.0,7.846153846153845,0.0001,
716,16.183713321909433,19.43600211893037,0.0004217087895097757,0.00041997910430109794,314.31592962370445,311.15918132054765,2.2342395670649595,2.761211304361605,1.107936546830476,1.144133922846421,2.2342395670649595,2.761211304361605,42.79731993299832,44.481605351170565,0.2931240200996399,0.1741427183151245,0.0,8.384615384615383,0.0001,
717,15.785140805907385,21.18104395021164,0.00042564455754009746,0.00043598544306159144,315.213311685789,320.21708439345343,2.1656388126226327,3.042589898890875,1.1131179939762033,1.1667139705606926,2.1656388126226327,3.042589898890875,42.79731993299832,41.1371237458194,0.33824676275253296,-0.16396009922027588,0.0,8.923076923076923,0.0001,
718,16.114970919674565,18.103999032623392,0.0004473356459382609,0.0004490527437679021,325.6066827055198,325.38213907197166,2.221402233769147,2.535501704965547,1.1110443358045927,1.1528030179416058,2.221402233769147,2.535501704965547,41.541038525963145,40.468227424749166,0.3161805272102356,0.21913552284240723,0.0,9.461538461538462,0.0001,
719,16.245778842587367,18.195125630866723,0.0004503008851218326,0.0004462649057585011,327.55096415099587,326.5519439799331,2.245371556162235,2.5545599986876932,1.1058174026272005,1.14353618454375,2.245371556162235,2.5545599986876932,44.72361809045226,40.802675585284284,0.29451310634613037,0.2065332531929016,0.0,10.0,0.0001,
720,30.333808087424018,48.19851688397768,0.00045969456526290134,0.0004775169126208199,331.249460907238,334.6902817946214,2.2150597768013602,3.5820314381832263,1.1118812313431272,1.1800433395299625,2.2150597768013602,3.5820314381832263,42.88107202680067,38.12709030100335,0.3271998167037964,-0.5391577482223511,0.0,6.5,0.0001,
721,45.18964854996009,50.10650813380213,0.0004783610691346846,0.00047489027089725895,334.60874098070104,332.83999205114054,2.245123767772911,2.490605882976366,1.1104232961408658,1.1395701259673638,2.245123767772911,2.490605882976366,43.383584589614735,41.1371237458194,0.27869826555252075,0.29560166597366333,0.0,0.0,0.0001,
722,45.24640134750698,52.1959220988296,0.00046978946251621535,0.0004603443433683253,332.5283872773699,328.7357523736348,2.2479767084521067,2.5950617080548137,1.109886546430476,1.1419153366997887,2.2479767084521067,2.5950617080548137,42.462311557788944,42.474916387959865,0.3034861087799072,0.26565778255462646,0.0,0.0,0.0001,
723,45.15678183397456,49.9436278327253,0.0004707678134683395,0.00046631180541901335,331.5099216889297,328.091686644283,2.2435042183203513,2.482460697359066,1.1091278779446778,1.1403493364917794,2.2435042183203513,2.482460697359066,43.299832495812396,41.1371237458194,0.31638526916503906,0.29282647371292114,0.0,0.0,0.0001,
724,43.965404925833596,50.216339430282744,0.00047104088101072714,0.0004694746976779045,329.58191751195756,327.1866366281159,2.1840765865603884,2.4960768565685054,1.0978090813012178,1.141657484016291,2.1840765865603884,2.4960768565685054,43.299832495812396,41.47157190635451,0.31981879472732544,0.25546449422836304,0.0,0.0,0.0001,
725,44.88219508773318,50.01378294775717,0.0004684457007851732,0.0004674771566638555,325.2240121608204,322.3919262327877,2.2298373297430962,2.485919237136841,1.1043143999237113,1.144195641960986,2.2298373297430962,2.485919237136841,42.79731993299832,41.1371237458194,0.31321054697036743,0.30402737855911255,0.0,0.0,0.0001,
726,45.49526403737028,49.78972769899911,0.00046609721198784097,0.00046725001781446903,322.23287207317514,321.6243828100504,2.260496169877811,2.474741341676999,1.104078338174165,1.14223095246382,2.260496169877811,2.474741341676999,43.21608040201005,41.80602006688963,0.28956663608551025,0.2810983657836914,0.0,0.0,0.0001,
727,45.04473981745479,63.01295836075492,0.0004609964024630442,0.00044506849050615296,320.0559762925958,314.02152356814383,2.2379779919507716,3.1357905258701795,1.1038390673584675,1.1529844006567096,2.2379779919507716,3.1357905258701795,45.47738693467337,42.14046822742475,0.2893359065055847,-0.03475296497344971,0.0,0.0,0.0001,
728,44.26832767147914,69.8626359027365,0.0004494398585840486,0.00046783146095293943,316.530949731568,322.18029570818743,2.199270892183186,3.4781057707043397,1.0956835718809859,1.1646398192265361,2.199270892183186,3.4781057707043397,43.969849246231156,37.12374581939799,0.3055914044380188,-0.46950387954711914,0.0,0.0,0.0001,
729,46.089819372998214,50.741036048302284,0.00047134795708588044,0.00047506477697799136,323.2733638897613,322.93597902023674,2.290152340877795,2.5222946808090976,1.1093824157363406,1.142563492159381,2.290152340877795,2.5222946808090976,41.62479061976549,39.79933110367893,0.25480496883392334,0.21331387758255005,0.0,0.0,0.0001,
730,45.63358492827296,49.35951250771615,0.0004939194977317798,0.0004897585082612309,328.3045390526853,327.75583416482675,2.2673779722034832,2.453254586478141,1.1045883955867646,1.1385018833504872,2.2673779722034832,2.453254586478141,43.299832495812396,40.802675585284284,0.276711106300354,0.2776523232460022,0.0,0.0,0.0001,
731,46.57991622081354,51.581211230427925,0.0004956114911817489,0.0004971927476900452,329.4837182842108,329.30854077801655,2.3146556082682395,2.5643554770428203,1.1075710717158103,1.1366395067211776,2.3146556082682395,2.5643554770428203,40.53601340033501,41.47157190635451,0.26314401626586914,0.2078457474708557,0.0,0.0,0.0001,
732,44.71349444620973,51.63772392910858,0.0004954292295891417,0.00047521222146059756,330.3495425123665,325.21184914885555,2.221410143515173,2.5670963314464657,1.1015363546272419,1.1451691193724156,2.221410143515173,2.5670963314464657,41.79229480737018,42.80936454849498,0.31193792819976807,0.2640058994293213,0.0,0.0,0.0001,
733,45.579692137700626,49.711684542754824,0.00045716465478903384,0.00045449631428813255,321.3905413194717,321.5392348885935,2.2646956176214683,2.4708442392955257,1.106547524781283,1.1428448956546975,2.2646956176214683,2.4708442392955257,40.787269681742046,42.80936454849498,0.2851530909538269,0.3080809712409973,0.0,0.0,0.0001,
734,44.28722231432022,51.0247421647394,0.0004545136675054529,0.00044746901707592914,322.17555929468307,319.2582041252417,2.2000803468215406,2.5364955412504266,1.106098650687903,1.1435193865992952,2.2000803468215406,2.5364955412504266,40.787269681742046,39.79933110367893,0.31927794218063354,0.29028385877609253,0.0,0.0,0.0001,
735,29.962304906030397,33.60531858616449,0.0004505561227411799,0.00045156242547052163,320.76266643070494,321.06381041868076,2.1873510690590043,2.463712829411229,1.1038038451068566,1.1403778747571351,2.1873510690590043,2.463712829411229,43.04857621440536,42.474916387959865,0.3300538659095764,0.31435126066207886,0.0,1.5,0.0001,
736,15.741237314502198,17.750664592985327,0.00045182423776684883,0.0004552948081485902,322.38291765018124,324.2091552326113,2.161004972218269,2.4829733451473275,1.1064682196532463,1.1374876355646446,2.161004972218269,2.4829733451473275,39.949748743718594,41.1371237458194,0.34278881549835205,0.27267593145370483,0.0,3.0,0.0001,
737,15.954706013102827,20.648014336525396,0.00044845490062365957,0.00043963336214083667,322.97510598852006,320.65513809867525,2.1978003235917596,2.963667549018477,1.103574083478407,1.1428865303961329,2.1978003235917596,2.963667549018477,41.79229480737018,42.14046822742475,0.3253140449523926,0.06608641147613525,0.0,3.5384615384615383,0.0001,
738,15.886793759600002,24.11911634617426,0.00043134750103947695,0.0004141815358120325,320.27742584586343,313.04625617700276,2.186222547662118,3.5405060128623425,1.1043327186175527,1.147118508417072,2.186222547662118,3.5405060128623425,43.383584589614735,42.80936454849498,0.3158419728279114,-0.2205963134765625,0.0,4.076923076923077,0.0001,
739,15.988306595053105,21.08745200498447,0.0004092054465946303,0.00040762517420204363,308.1324427619052,305.3168091024443,2.201168876996192,3.034378301339803,1.1092437106360942,1.1492122178492339,2.201168876996192,3.034378301339803,43.63484087102177,42.14046822742475,0.3147021532058716,0.03420364856719971,0.0,4.615384615384616,0.0001,
740,16.020389371581214,17.747121944874028,0.00040683149496815676,0.0004055298157978529,308.60061384804885,309.90194334712714,2.2082699691031245,2.4792179893889155,1.105053096360697,1.1454812764722766,2.2082699691031245,2.4792179893889155,41.959798994974875,43.1438127090301,0.3136802315711975,0.28519725799560547,0.0,5.153846153846153,0.0001,
741,16.00619108752789,20.410503189699305,0.000409232233136181,0.00040671240361594285,312.3308764893805,307.3519147279669,2.2048127219904607,2.921719997622895,1.1076520138250123,1.1488199487179018,2.2048127219904607,2.921719997622895,42.3785594639866,42.474916387959865,0.3172788619995117,0.07417953014373779,0.0,5.692307692307692,0.0001,
742,15.982519154572607,18.208907908819192,0.00040613430076578267,0.0004087097382750736,308.44741110745787,311.25501713066996,2.197470712102638,2.5527105004492414,1.1158289280369054,1.1537880165919812,2.197470712102638,2.5527105004492414,41.959798994974875,36.78929765886287,0.3136371970176697,0.20653289556503296,0.0,6.230769230769231,0.0001,
743,16.278609171983984,17.70740561341761,0.00040870379435032657,0.0004042493207473619,313.1651410433515,309.6203373427375,2.2484182668491024,2.4712347936470773,1.1119702788852965,1.1487646587317604,2.2484182668491024,2.4712347936470773,41.87604690117253,43.47826086956522,0.28801554441452026,0.3038918972015381,0.0,6.769230769230768,0.0001,
744,16.13715861590464,28.425859189751158,0.0003990066102027294,0.0003953272727727703,304.1311617903973,295.91009092809367,2.2251477313401113,4.253722326412648,1.111316872601533,1.1582478031665586,2.2251477313401113,4.253722326412648,42.211055276381906,40.468227424749166,0.2941221594810486,-0.649711012840271,0.0,7.307692307692308,0.0001,
745,15.89760292794437,20.347097664772466,0.00039099610335165493,0.00038769331487770935,298.34610210271734,303.41752527549517,2.1853457855020135,2.9030715318826528,1.1110833771464412,1.1683660919052303,2.1853457855020135,2.9030715318826528,42.79731993299832,41.47157190635451,0.331123948097229,-0.07246506214141846,0.0,7.846153846153845,0.0001,
746,16.082719793271778,17.749372667293486,0.00039059340213214855,0.00039491568825185847,306.4849765081102,304.76331689126516,2.2154334102643394,2.4795560310516866,1.1129230949746904,1.1456552460839518,2.2154334102643394,2.4795560310516866,42.54606365159129,42.80936454849498,0.3038215637207031,0.3024559020996094,0.0,8.384615384615383,0.0001,
747,16.043215805961058,17.944874843227424,0.00039816355130711643,0.00040526917902363406,304.549072725689,303.9389879105482,2.207690970182818,2.5109820900154753,1.115642757771203,1.1483505186827287,2.207690970182818,2.5109820900154753,45.39363484087102,41.47157190635451,0.30856752395629883,0.2852184772491455,0.0,8.923076923076923,0.0001,
748,16.14770795033006,21.626488165711876,0.00041213891994663617,0.0004169296117594472,309.54449105063077,312.2324545359532,2.226528492405187,3.1121327861096946,1.1121177571502763,1.178140829239402,2.226528492405187,3.1121327861096946,44.388609715242886,37.12374581939799,0.3102802038192749,-0.2337247133255005,0.0,9.461538461538462,0.0001,
749,16.20065957457576,23.647647819391462,0.0004193371193408592,0.00043638598039142014,313.56213900312105,320.23007130702604,2.237330052521161,3.431599498193798,1.107316952654265,1.2197291290879648,2.237330052521161,3.431599498193798,42.629815745393635,37.45819397993311,0.30991679430007935,-0.46417224407196045,0.0,10.0,0.0001,
